ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
27713,Inna Vasilyevna Deriglazova,F,22,173,61,Russia,Russia,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Team",Silver
27713,Inna Vasilyevna Deriglazova,F,26,173,61,Russia,Russia,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",Gold
27743,DeMar Darnell DeRozan,M,26,201,99,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
27850,Julien Thierry Desprs,M,25,187,87,France,France,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze
27912,Daniel Deuer,M,34,190,76,Germany,Germany,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
27966,Marlon Ronald Devonish,M,28,183,76,Great Britain,United Kingdom,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
28171,Emily Jane Diamond,F,25,173,58,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
28324,Andreas Dibowski,M,42,181,73,Germany,Germany,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
28333,"Katherine Mary ""Daisy"" Dick (-Berkeley)",F,36,168,55,Great Britain,United Kingdom,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
28483,Tina Dietze,F,24,172,68,Germany,Germany,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
28483,Tina Dietze,F,24,172,68,Germany,Germany,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
28483,Tina Dietze,F,28,172,68,Germany,Germany,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
28483,Tina Dietze,F,28,172,68,Germany,Germany,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
28498,Jennifer Digbeu (-Gadiou),F,25,190,82,France,France,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
28639,Didier Dominique Dinart,M,31,197,104,France,France,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
28639,Didier Dominique Dinart,M,35,197,104,France,France,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Gold
28656,Stanislav Anatolyevich Dineykin,M,30,215,101,Russia,Russia,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Bronze
28657,Ding Feng,M,25,175,80,China,People's Republic of China,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze
28662,Ding Ning,F,22,171,63,China,People's Republic of China,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Singles,Silver
28662,Ding Ning,F,22,171,63,China,People's Republic of China,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Team,Gold
28662,Ding Ning,F,26,171,63,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,Gold
28662,Ding Ning,F,26,171,63,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,Gold
28663,Ding Xia,F,26,180,67,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
28666,"Margaret ""Margie"" Dingeldein",F,24,167,58,United States,United States of America,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
28727,Adrien Dipanda,M,28,202,105,France,France,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,Gold
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,Bronze
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,Silver
28739,Megan Dirkmaat,F,28,185,81,United States,United States of America,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
28745,Andre Dirrell,M,21,185,74,United States,United States of America,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Middleweight,Bronze
28759,Christian Dissinger,M,24,203,105,Germany,Germany,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
28781,Andreas Dittmer,M,32,183,83,Germany,Germany,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
28781,Andreas Dittmer,M,32,183,83,Germany,Germany,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
28811,Walter Dix,M,22,175,80,United States,United States of America,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,Bronze
28811,Walter Dix,M,22,175,80,United States,United States of America,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,Bronze
28820,Diamond Brittany Dixon,F,20,168,51,United States,United States of America,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
28862,Khdafi Djelkhir,M,24,164,57,France,France,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Featherweight,Silver
28903,Denis Sergeyevich Dmitriyev,M,30,177,90,Russia,Russia,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Sprint,Bronze
28906,Darya Yevgenyevna Dmitriyeva,F,20,178,74,Russia,Russia,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
28907,Darya Andreyevna Dmitriyeva,F,19,174,NA,Russia,Russia,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Silver
28911,Yelena Viktorovna Dmitriyeva,F,25,175,66,Russia,Russia,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
28980,Erin Patricia Dobratz (-McGregor),F,21,167,63,United States,United States of America,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
29001,Dmitry Mikhaylovich Dobroskok,M,24,167,57,Russia,Russia,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Synchronized Platform,Bronze
29052,Sophie Dodmont,F,34,173,86,France,France,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Bronze
29095,Anna Aleksandre Dogonadze-Lilkendey,F,31,158,52,Germany,Germany,2004 Summer,2004,Summer,Athina,Trampolining,Trampolining Women's Individual,Gold
29317,Claire Christine Donahue,F,23,170,63,United States,United States of America,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
29321,Jason Thomas Donald,M,23,185,86,United States,United States of America,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
29366,Dong Bin,M,27,180,74,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,Bronze
29368,Dong Dong,M,19,168,57,China,People's Republic of China,2008 Summer,2008,Summer,Beijing,Trampolining,Trampolining Men's Individual,Bronze
29368,Dong Dong,M,23,168,57,China,People's Republic of China,2012 Summer,2012,Summer,London,Trampolining,Trampolining Men's Individual,Gold
29368,Dong Dong,M,27,168,57,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Men's Individual,Silver
29382,Dong Zhaozhi,M,30,178,75,China,People's Republic of China,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Team",Silver
29385,Tea Gayozovna Donguzashvili,F,28,175,109.5,Russia,Russia,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Heavyweight,Bronze
29434,Ulyana Vyacheslavovna Donskova,F,19,176,57,Russia,Russia,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
29512,Munkhbayar Dorjsuren,F,39,167,51,Germany,Germany,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
29520,Sam Dorman,M,24,175,77,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Silver
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,16,157,50,United States,United States of America,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,Gold
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,16,157,50,United States,United States of America,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,20,157,50,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Gold
29722,Owain Daniel John Doull,M,23,181,73,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
29751,Robert Jeffrey Dover,M,48,178,68,United States,United States of America,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
29894,Mark Dragunski,M,33,214,126,Germany,Germany,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Silver
29899,Felix Drahotta,M,27,200,102,Germany,Germany,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
29928,"Christopher James ""Chris"" Draper",M,26,176,69,Great Britain,United Kingdom,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Skiff,Bronze
29989,Caeleb Remel Dressel,M,19,191,86,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
29989,Caeleb Remel Dressel,M,19,191,86,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
30028,Annika Elise Madsen Dries,F,20,185,89,United States,United States of America,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
30030,Steffen Driesen,M,22,194,90,Germany,Germany,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
30088,Deena Michelle Drossin-Kastor,F,31,163,47,United States,United States of America,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Marathon,Bronze
30136,Paul Drux,M,21,192,106,Germany,Germany,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
30178,Du Jing,F,24,170,70,China-1,People's Republic of China,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Women's Doubles,Gold
30180,Du Li,F,22,170,55,China,People's Republic of China,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",Gold
30180,Du Li,F,26,170,55,China,People's Republic of China,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold
30180,Du Li,F,34,170,55,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
30180,Du Li,F,34,170,55,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
30216,Duan Jingli,F,27,180,76,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,Bronze
30298,Hugues Duboscq,M,22,191,84,France,France,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
30298,Hugues Duboscq,M,26,191,84,France,France,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
30298,Hugues Duboscq,M,26,191,84,France,France,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
30351,Eike Duckwitz,M,24,180,72,Germany,Germany,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
30394,Kseniya Pavlovna Dudkina,F,17,173,49,Russia,Russia,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
30412,Brian Matthew Duensing,M,25,183,93,United States,United States of America,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
30447,Frdric Dufour,M,28,178,71,France,France,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,Silver
30505,Charlotte Susan Jane Dujardin,F,27,170,57,Great Britain,United Kingdom,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold
30505,Charlotte Susan Jane Dujardin,F,27,170,57,Great Britain,United Kingdom,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
30505,Charlotte Susan Jane Dujardin,F,31,170,57,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold
30505,Charlotte Susan Jane Dujardin,F,31,170,57,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
30548,Troy Matthew Bek Dumais,M,32,168,68,United States,United States of America,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Springboard,Bronze
30560,Cline Dumerc,F,30,169,60,France,France,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
30615,Vitaly Vladimirovich Dunaytsev,M,24,174,64,Russia,Russia,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,Bronze
30632,"Timothy Theodore ""Tim"" Duncan",M,28,213,104,United States,United States of America,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Bronze
30729,Imke Duplitzer,F,29,186,79,Germany,Germany,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Team",Silver
30781,Andrea Duran,F,24,168,60,United States,United States of America,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
30807,Kevin Wayne Durant,M,23,206,105,United States,United States of America,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
30807,Kevin Wayne Durant,M,27,206,105,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
30808,Scott David Durant,M,28,196,96,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
30882,"Nathaniel James ""Nate"" Dusing",M,25,185,83,United States,United States of America,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
30918,Phillip Peter Dutton,M,52,168,68,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
31012,Conor James Dwyer,M,23,196,89,United States,United States of America,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
31012,Conor James Dwyer,M,27,196,89,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,Bronze
31012,Conor James Dwyer,M,27,196,89,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
31021,Aleksandr Igorevich Dyachenko,M,22,180,85,Russia,Russia,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Gold
31022,Aleksey Vladimirovich Dyachenko,M,25,180,78,Russia,Russia,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Sabre, Team",Bronze
31023,Yekaterina Vladimirovna Dyachenko,F,28,167,53,Russia,Russia,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Gold
31055,Chlo Dygert (-Owen),F,19,176,66,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Silver
31205,Ashton James Eaton,M,24,186,81,United States,United States of America,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,Gold
31205,Ashton James Eaton,M,28,186,81,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,Gold
31326,Torsten Eckbrett,M,24,188,81,Germany,Germany,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
31360,"Jessica Jane ""Jess"" Eddie",F,31,178,75,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
31400,Ross Samuel Edgar,M,25,168,72,Great Britain,United Kingdom,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Keirin,Silver
31513,Batrice Edwige,F,27,182,76,France,France,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
31599,"Richard Phillip ""Ric"" Egington",M,29,198,104,Great Britain,United Kingdom,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
31599,"Richard Phillip ""Ric"" Egington",M,33,198,104,Great Britain,United Kingdom,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
31733,Christoph Eimer,M,27,183,80,Germany,Germany,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
32254,Stefaniya Aleksandrovna Elfutina,F,19,170,59,Russia,Russia,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,Bronze
32316,"Walton Glenn Eller, III",M,26,188,82,United States,United States of America,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Double Trap,Gold
32372,Marcus John Ellis,M,26,175,80,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Men's Doubles,Bronze
32382,Taylor Ellis-Watson,F,23,183,65,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,athletics at the 2016 Summer Olympics – women's 4 × 400 metres relay,Gold
32384,Brady Lee Ellison,M,23,181,86,United States,United States of America,2012 Summer,2012,Summer,London,Archery,Archery Men's Team,Silver
32384,Brady Lee Ellison,M,27,181,86,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,Bronze
32384,Brady Lee Ellison,M,27,181,86,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,Silver
32404,Amanda Elmore,F,25,180,80,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
32467,Gvrise Emane,F,29,162,70,France,France,2012 Summer,2012,Summer,London,Judo,Judo Women's Half-Middleweight,Bronze
32513,Bjrn Emmerling,M,28,182,81,Germany,Germany,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
32517,"Matthew D. ""Matt"" Emmons",M,23,175,84,United States,United States of America,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
32517,"Matthew D. ""Matt"" Emmons",M,27,175,84,United States,United States of America,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
32517,"Matthew D. ""Matt"" Emmons",M,31,175,84,United States,United States of America,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze
32518,Gail Elizabeth Emms,F,27,162,61,Great Britain-1,United Kingdom,2004 Summer,2004,Summer,Athina,Badminton,Badminton Mixed Doubles,Silver
32559,Ren Enders,M,21,165,77,Germany,Germany,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Team Sprint,Bronze
32559,Ren Enders,M,25,165,77,Germany,Germany,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Team Sprint,Bronze
32675,Mirko Englich,M,29,184,96,Germany,Germany,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
32710,Jessica Phyllis Ennis-Hill,F,26,165,57,Great Britain,United Kingdom,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,Gold
32710,Jessica Phyllis Ennis-Hill,F,30,165,57,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,Silver
32766,Gwladys Patience pangue,F,24,178,88,France,France,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Welterweight,Bronze
33039,Nadine Ernsting-Krienke,F,30,172,67,Germany,Germany,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Gold
33079,Anthony Lee Ervin,M,35,191,80,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,Gold
33079,Anthony Lee Ervin,M,35,191,80,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
33192,Marlen Esparza Puentes,F,22,160,51,United States,United States of America,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Flyweight,Bronze
33282,Tony Estanguet,M,26,185,75,France,France,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
33282,Tony Estanguet,M,34,185,75,France,France,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
33298,Ellen Marie Estes (-Lee),F,25,182,77,United States,United States of America,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
33368,Ophlie-Cyrielle Etienne,F,21,175,57,France,France,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
33442,"Freddie William ""Fred"" Evans",M,21,180,78,Great Britain,United Kingdom,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Welterweight,Silver
33520,Meike Evers,F,27,185,76,Germany,Germany,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Gold
33664,Ludovic Fabregas,M,20,198,100,France,France,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
33952,Fan Yilin,F,16,148,37,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
33974,Fang Yuting,F,22,170,62,China,People's Republic of China,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Silver
34012,"Mohamed Muktar Jama ""Mo"" Farah",M,29,175,58,Great Britain,United Kingdom,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",Gold
34012,"Mohamed Muktar Jama ""Mo"" Farah",M,29,175,58,Great Britain,United Kingdom,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 10,000 metres",Gold
34012,"Mohamed Muktar Jama ""Mo"" Farah",M,33,175,58,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",Gold
34012,"Mohamed Muktar Jama ""Mo"" Farah",M,33,175,58,Great Britain,United Kingdom,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",Gold
34145,Margaux Farrell,F,21,183,71,France,France,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
34164,Kent Farrington,M,35,173,66,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
34217,Steffen Fth,M,26,199,97,Germany,Germany,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
34233,Rachel Fattal,F,22,173,65,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
34326,Joy Lynn Fawcett (Biefeld-),F,36,165,59,United States,United States of America,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold
34410,Aleksandra Andreyevna Fedoriva,F,19,176,60,Russia,Russia,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
34412,Aleksandr Sergeyevich Fedorov,M,23,198,92,Russia,Russia,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
34415,Sergey Anatolyevich Fedorovtsev,M,24,195,90,Russia,Russia,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Gold
34467,"James ""Jimmy"" Feigen",M,22,196,98,United States,United States of America,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
34467,"James ""Jimmy"" Feigen",M,26,196,98,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
34551,Allyson Michelle Felix,F,18,168,56,United States,United States of America,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,Silver
34551,Allyson Michelle Felix,F,22,168,56,United States,United States of America,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,Silver
34551,Allyson Michelle Felix,F,22,168,56,United States,United States of America,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
34551,Allyson Michelle Felix,F,26,168,56,United States,United States of America,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 200 metres,Gold
34551,Allyson Michelle Felix,F,26,168,56,United States,United States of America,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
34551,Allyson Michelle Felix,F,26,168,56,United States,United States of America,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
34551,Allyson Michelle Felix,F,30,168,56,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,Silver
34551,Allyson Felix,F,30,168,56,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,athletics at the 2016 Summer Olympics – women's 4 × 100 metres relay,Gold
34551,Allyson Felix,F,30,168,56,United States,United States of America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,athletics at the 2016 Summer Olympics – women's 4 × 400 metres relay,Gold
34562,Sylviane Flix,F,26,174,58,France,France,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
34570,Heather Rame Fell,F,25,169,62,Great Britain,United Kingdom,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
34612,Feng Kun,F,25,183,75,China,People's Republic of China,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Gold
34612,Feng Kun,F,29,183,75,China,People's Republic of China,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Bronze
34618,Feng Shanshan,F,26,170,85,China,People's Republic of China,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,Bronze
34626,Feng Zhe,M,24,160,58,China,People's Republic of China,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
